id,Tip restavracije 
8822,Gastropubs
8822,American (Traditional)
8823,Chicken Wings
8823,American (Traditional)
8823,Sports Bars
8824,Dim Sum
8825,Burgers
8825,American (New)
8825,Pubs
8826,Coffee & Tea
8826,Cafes
8827,Korean
8828,Buffets
8829,Indian
8829,Vegetarian
8829,Buffets
8830,Burgers
8831,Thai
8832,Pubs
8832,American (New)
8833,American (New)
8833,Breakfast & Brunch
8833,Sandwiches
8834,Japanese
8835,Bars
8835,American (New)
8836,Barbeque
8836,American (Traditional)
8836,Italian
8837,American (Traditional)
8837,Breakfast & Brunch
8837,Burgers
8838,Greek
8838,Mediterranean
8838,Halal
8839,Japanese
8839,Sushi Bars
8840,Mexican
8841,Burgers
8841,Fast Food
8842,Thai
8842,Bars
8842,Tapas Bars
8843,Filipino
8844,Chinese
8844,Seafood
8844,Soup
8845,Japanese
8845,Sushi Bars
8846,Mexican
8847,Seafood
8847,Cajun/Creole
8848,Italian
8848,Desserts
8848,Sandwiches
8849,Grocery
8849,Delis
8850,Italian
8850,Salad
8850,Wine Bars
8851,Bakeries
8851,Cuban
8851,Cafes
8852,Latin American
8852,Brazilian
8852,Pizza
8853,Breakfast & Brunch
8853,American (Traditional)
8854,Coffee & Tea
8854,Sandwiches
8854,Breakfast & Brunch
8855,Ramen
8856,Vegan
8856,Live/Raw Food
8856,Vegetarian
8857,Breakfast & Brunch
8857,American (New)
8857,Diners
8858,American (New)
8858,Lounges
8858,Wine Bars
8859,American (New)
8860,American (Traditional)
8860,Dance Clubs
8861,Gastropubs
8862,Mediterranean
8863,Burgers
8863,American (New)
8863,Gastropubs
8864,Argentine
8865,Asian Fusion
8865,Thai
8865,Vietnamese
8866,American (New)
8867,Barbeque
8867,Pubs
8868,Sushi Bars
8868,Japanese
8869,Sushi Bars
8870,Cafes
8870,Breakfast & Brunch
8870,Sandwiches
8871,Barbeque
8871,American (Traditional)
8871,Breakfast & Brunch
8872,Mexican
8872,Cocktail Bars
8873,Breakfast & Brunch
8873,Burgers
8873,Sandwiches
8874,Burgers
8875,American (New)
8875,Cocktail Bars
8875,Breakfast & Brunch
8876,Sandwiches
8876,Salad
8876,Breakfast & Brunch
8877,Sushi Bars
8878,Lebanese
8879,Japanese
8880,Sushi Bars
8881,Asian Fusion
8881,Thai
8882,Bakeries
8882,Mediterranean
8882,Salad
8883,Sandwiches
8884,Japanese
8884,Sushi Bars
8885,Italian
8885,Desserts
8885,Wine Bars
8886,American (New)
8886,Chinese
8886,Buffets
8887,Italian
8887,Wine Bars
8887,Breakfast & Brunch
8888,American (New)
8888,Gastropubs
8888,Breakfast & Brunch
8889,Sushi Bars
8889,Japanese
8889,Asian Fusion
8890,Chinese
8890,Seafood
8890,Noodles
8891,Mediterranean
8891,Armenian
8891,Lebanese
8892,Bakeries
8892,American (Traditional)
8892,Diners
8893,Italian
8894,Breweries
8894,American (New)
8894,Pubs
8895,Italian
8895,Pizza
8896,Cocktail Bars
8896,"Beer, Wine & Spirits"
8896,Pizza
8897,Burgers
8897,Gastropubs
8897,American (Traditional)
8898,Vegetarian
8898,Vegan
8898,Thai
8899,Delis
8899,American (Traditional)
8899,Breakfast & Brunch
8900,Mexican
8901,Middle Eastern
8901,Mediterranean
8902,Chicken Wings
8902,Korean
8902,Asian Fusion
8903,American (Traditional)
8903,Burgers
8903,Sports Bars
8904,Dim Sum
8904,Seafood
8905,Falafel
8905,Middle Eastern
8906,Tapas/Small Plates
8906,Izakaya
8906,Sushi Bars
8907,Indian
8907,Vegetarian
8907,Breakfast & Brunch
8908,Sandwiches
8909,Afghan
8910,Middle Eastern
8910,Halal
8910,Juice Bars & Smoothies
8911,Vietnamese
8911,Sandwiches
8912,Vegetarian
8912,Vegan
8913,Pizza
8913,Italian
8914,American (New)
8914,Bars
8914,Breweries
8915,Dim Sum
8915,Cantonese
8916,American (New)
8916,Fondue
8916,Steakhouses
8917,Asian Fusion
8917,Chinese
8918,Middle Eastern
8918,Persian/Iranian
8919,Burgers
8919,Salad
8919,Sandwiches
8920,Vietnamese
8921,Indian
8922,American (New)
8922,Wine Bars
8923,Indian
8924,Indian
8924,Buffets
8924,Desserts
8925,Buffets
8925,Vegetarian
8925,Salad
8926,Middle Eastern
8926,Mediterranean
8926,Halal
8927,Chinese
8928,Japanese
8928,Sushi Bars
8929,Sandwiches
8929,Pizza
8929,Sports Bars
8930,Indian
8930,Pakistani
8931,Ramen
8932,Vietnamese
8933,Dim Sum
8934,Thai
8935,Pizza
8936,Indian
8936,Cafes
8937,Japanese
8938,Pizza
8938,Italian
8938,Seafood
8939,Chinese
8939,Asian Fusion
8940,Indian
8941,Mexican
8942,American (New)
8942,Venues & Event Spaces
8942,Steakhouses
8943,Ramen
8944,Fast Food
8944,Burgers
8945,Indian
8945,Vegetarian
8945,Vegan
8946,Vietnamese
8946,Noodles
8947,Japanese
8947,Sushi Bars
8948,Greek
8948,Mediterranean
8949,Mediterranean
8949,Turkish
8950,Chicken Wings
8950,Korean
8951,Dim Sum
8951,Taiwanese
8951,Shanghainese
8952,Malaysian
8953,Asian Fusion
8953,Dim Sum
8953,Cantonese
8954,Italian
8955,Thai
8956,Ramen
8956,Noodles
8957,Bars
8957,Australian
8957,Modern Australian
8958,Thai
8959,Japanese
8959,Bars
8959,Sushi Bars
8960,Chinese
8960,Noodles
8961,Bars
8961,Pizza
8961,Music Venues
8962,Chinese
8962,Noodles
8963,Cafes
8963,Coffee & Tea
8964,Korean
8964,Asian Fusion
8965,Burgers
8966,Bars
8966,Burgers
8966,Seafood
8967,Dim Sum
8967,Taiwanese
8967,Shanghainese
8968,Ramen
8968,Noodles
8969,Ramen
8969,Noodles
8970,Mexican
8971,Seafood
8971,Asian Fusion
8972,Vegan
8972,Vegetarian
8972,Dim Sum
8973,Australian
8974,Malaysian
8974,Chinese
8974,Noodles
8975,Taiwanese
8975,Fast Food
8975,Chicken Shop
8976,Bars
8976,Seafood
8977,Italian
8977,Pizza
8978,Ramen
8978,Noodles
8979,Burgers
8979,Cocktail Bars
8979,Breakfast & Brunch
8980,Spanish
8980,Wine Bars
8981,Lounges
8981,Cocktail Bars
8981,Australian
8982,Burgers
8982,Hot Dogs
8982,Cocktail Bars
8983,Pubs
8983,Gastropubs
8984,Italian
8985,Spanish
8985,Tapas/Small Plates
8986,Malaysian
8987,Breakfast & Brunch
8987,Cafes
8987,Burgers
8988,Bars
8988,Chinese
8989,Australian
8990,Sushi Bars
8990,Izakaya
8991,Japanese
8992,Brasseries
8993,Cantonese
8993,Szechuan
8994,French
8994,Bars
8995,Venues & Event Spaces
8995,Bars
8995,Burgers
8996,Seafood
8996,Steakhouses
8997,Steakhouses
8998,Burgers
8999,Fast Food
8999,Hot Dogs
9000,Seafood
9000,Breakfast & Brunch
9000,Bars
9001,Bakeries
9001,Breakfast & Brunch
9001,Ice Cream & Frozen Yogurt
9002,Brazilian
9002,Dive Bars
9002,Cocktail Bars
9003,Latin American
9003,Argentine
9003,Steakhouses
9004,Brazilian
9005,Burgers
9005,Fast Food
9006,Coffee & Tea
9006,Sandwiches
9006,Cafes
9007,Ramen
9008,Diners
9008,Sandwiches
9009,Spanish
9009,Cocktail Bars
9009,Tapas Bars
9010,Diners
9010,Burgers
9011,Cafes
9011,Art Galleries
9012,Arabian
9012,Beer Bar
9012,Cocktail Bars
9013,Greek
9013,Cocktail Bars
9013,Coffee & Tea
9014,Peruvian
9014,Seafood
9015,Brazilian
9015,Dive Bars
9016,Brazilian
9016,Latin American
9017,Ramen
9018,Burgers
9018,Diners
9019,Coffee & Tea
9019,Breakfast & Brunch
9020,Bars
9020,Gastropubs
9021,Chinese
9022,Indian
9022,Vegetarian
9023,Steakhouses
9023,Rodizios
9024,Burgers
9025,Brazilian
9025,Bistros
9026,Italian
9027,Brazilian
9028,Brazilian
9029,Burgers
9030,Brasseries
9030,French
9030,Bars
9030,Gastropubs
9031,Brasseries
9032,Korean
9033,Pizza
9033,Italian
9034,Salad
9034,Sandwiches
9034,Latin American
9035,Burgers
9036,Bars
9036,Brazilian
9037,Brazilian
9037,Thai
9037,Mexican
9038,Japanese
9038,Karaoke
9038,Sushi Bars
9039,Modern European
9039,Argentine
9040,Italian
9041,Italian
9042,Peruvian
9042,Seafood
9043,Greek
9043,Brazilian
9044,Diners
9044,American (Traditional)
9044,Burgers
9045,Vegetarian
9045,Delis
9046,Brazilian
9047,Indian
9047,Vegetarian
9048,Northeastern Brazilian
9049,Brazilian
9049,Bistros
9050,Thai
9051,Gastropubs
9051,Breakfast & Brunch
9051,American (Traditional)
9052,Steakhouses
9053,Spanish
9053,Cuban
9054,American (New)
9054,Breweries
9055,Bookstores
9055,Venues & Event Spaces
9055,American (Traditional)
9056,Breweries
9056,American (Traditional)
9057,American (New)
9057,Bars
9058,American (New)
9058,Breakfast & Brunch
9058,Tapas/Small Plates
9059,Burgers
9059,Sports Bars
9059,Pubs
9060,American (New)
9060,Cafes
9061,Mexican
9062,American (New)
9063,American (Traditional)
9063,Bars
9064,Seafood
9064,Steakhouses
9064,Wine Bars
9065,Gastropubs
9065,Cocktail Bars
9066,Seafood
9066,Bars
9066,Latin American
9067,Greek
9068,Italian
9068,Pizza
9069,Seafood
9069,American (New)
9069,Sandwiches
9070,Ramen
9070,Cocktail Bars
9071,Pizza
9072,American (New)
9073,American (New)
9073,Breakfast & Brunch
9074,Mexican
9075,Italian
9075,Pizza
9075,Breakfast & Brunch
9076,American (New)
9076,Speakeasies
9077,American (New)
9078,Spanish
9078,Tapas Bars
9078,Basque
9079,German
9079,American (Traditional)
9079,Pubs
9080,Bars
9080,American (New)
9080,Vegetarian
9081,Barbeque
9081,American (Traditional)
9081,Caterers
9082,Seafood
9083,Seafood
9084,Tex-Mex
9084,Mexican
9085,Seafood
9085,Lounges
9085,Steakhouses
9086,Bars
9086,Mexican
9087,Wine Bars
9087,American (New)
9087,Pubs
9088,Breweries
9088,American (Traditional)
9089,Italian
9089,Bakeries
9090,Barbeque
9090,Seafood
9090,Bars
9091,Seafood
9091,Cajun/Creole
9091,Breakfast & Brunch
9092,American (New)
9092,Vegetarian
9092,Juice Bars & Smoothies
9093,Pubs
9093,Wine Bars
9093,American (New)
9094,Mexican
9094,Bars
9095,American (Traditional)
9095,Sports Bars
9095,Chicken Wings
9096,Asian Fusion
9096,Tapas/Small Plates
9096,Salad
9097,American (New)
9097,Steakhouses
9097,Cocktail Bars
9098,American (New)
9099,Italian
9100,American (New)
9100,Breakfast & Brunch
9100,Diners
9101,Breweries
9102,British
9102,Pubs
9103,Barbeque
9104,Vegetarian
9104,Vegan
9104,Gluten-Free
9105,British
9106,American (New)
9106,French
9106,Wine Bars
9107,Middle Eastern
9107,Mediterranean
9108,Seafood
9108,Pubs
9108,Irish
9109,American (New)
9110,Pizza
9110,Wine Bars
9110,Mediterranean
9111,Creperies
9111,Coffee & Tea
9111,Breakfast & Brunch
9112,American (New)
9112,Breakfast & Brunch
9113,Hot Dogs
9113,Gluten-Free
9113,Burgers
9114,Ramen
9114,Noodles
9115,Barbeque
9115,Smokehouse
9116,Burgers
9117,Gluten-Free
9117,Gastropubs
9117,Breakfast & Brunch
9118,Thai
9118,Vegetarian
9119,Diners
9119,Breakfast & Brunch
9120,Japanese
9120,Sushi Bars
9120,Asian Fusion
9121,American (New)
9121,Italian
9121,Breakfast & Brunch
9122,Indian
9122,Seafood
9122,Middle Eastern
9123,American (Traditional)
9123,Pubs
9123,Gastropubs
9124,Irish
9124,Irish Pub
9125,Pizza
9125,Italian
9126,Salad
9126,Burgers
9126,Hot Dogs
9127,Bakeries
9127,Cafes
9128,Pizza
9128,Italian
9128,Gluten-Free
9129,Italian
9130,Mediterranean
9131,Hot Dogs
9131,Burgers
9131,Fast Food
9132,Pizza
9132,Bars
9132,Sandwiches
9133,Italian
9133,Wine Bars
9133,Breakfast & Brunch
9134,Burgers
9134,Breakfast & Brunch
9134,American (Traditional)
9135,Vegetarian
9135,Ethiopian
9135,Gluten-Free
9136,Pizza
9136,Italian
9136,Chicken Wings
9137,American (Traditional)
9137,Pubs
9138,American (New)
9138,Juice Bars & Smoothies
9138,Breakfast & Brunch
9139,Fast Food
9139,Burgers
9140,Mexican
9140,Seafood
9141,Ramen
9142,Burgers
9143,American (Traditional)
9143,Breakfast & Brunch
9143,Cafes
9144,Vietnamese
9145,Thai
9146,Indian
9146,Buffets
9146,Vegan
9147,Sandwiches
9148,Sandwiches
9148,Cheesesteaks
9148,Desserts
9149,Thai
9150,Mexican
9150,Sports Bars
9150,Dance Clubs
9151,Japanese
9151,Pubs
9152,Thai
9153,Mexican
9154,Ramen
9154,Noodles
9155,American (Traditional)
9155,Barbeque
9155,Southern
9156,Lounges
9156,Breakfast & Brunch
9156,Comfort Food
9157,German
9157,Canadian (New)
9158,Sushi Bars
9159,Italian
9160,Bars
9160,Mexican
9161,Canadian (New)
9161,Pubs
9161,Bistros
9162,Tapas/Small Plates
9162,Mexican
9163,Canadian (New)
9164,Breakfast & Brunch
9164,Canadian (New)
9164,Vegetarian
9165,Canadian (New)
9166,Mediterranean
9166,Middle Eastern
9167,Asian Fusion
9168,Chinese
9169,Mexican
9170,Japanese
9170,Tapas/Small Plates
9170,Pubs
9171,Korean
9172,Steakhouses
9173,Seafood
9173,Comfort Food
9173,Breakfast & Brunch
9174,Diners
9174,Desserts
9174,Coffee & Tea
9175,Desserts
9175,Diners
9175,Breakfast & Brunch
9176,Japanese
9176,Sushi Bars
9177,Spanish
9177,Tapas Bars
9178,Mexican
9179,Japanese
9179,Noodles
9180,Italian
9181,Japanese
9181,Asian Fusion
9182,Mexican
9182,Bars
9183,Caribbean
9183,Comfort Food
9183,Breakfast & Brunch
9184,Spanish
9184,Wine Bars
9184,Tapas Bars
9185,Canadian (New)
9185,Breakfast & Brunch
9185,Tapas/Small Plates
9186,French
9186,Wine Bars
9186,Cocktail Bars
9187,Sandwiches
9188,Italian
9188,Wine Bars
9189,Pubs
9189,Comfort Food
9189,Breakfast & Brunch
9190,Tapas/Small Plates
9190,Bars
9191,Italian
9192,Barbeque
9193,Tapas/Small Plates
9193,Ramen
9194,Greek
9194,Mediterranean
9195,Canadian (New)
9196,Thai
9197,Bars
9197,Canadian (New)
9198,Filipino
9199,British
9199,Gastropubs
9200,Japanese
9200,Sushi Bars
9201,Bakeries
9201,Hawaiian
9201,Patisserie/Cake Shop
9202,Pizza
9202,American (New)
9202,Breakfast & Brunch
9203,Korean
9204,Ramen
9205,Japanese
9205,Asian Fusion
9206,Ramen
9207,Japanese
9208,Japanese
9208,Barbeque
9209,American (New)
9209,Bars
9209,Burgers
9210,Seafood
9210,Salad
9210,American (Traditional)
9211,Barbeque
9211,Smokehouse
9211,Breakfast & Brunch
9212,Latin American
9212,Peruvian
9213,American (New)
9213,Breakfast & Brunch
9214,Pizza
9214,American (New)
9214,Breweries
9215,Indian
9215,Halal
9215,Buffets
9216,Tacos
9217,Hawaiian
9217,Bakeries
9217,Breakfast & Brunch
9218,Asian Fusion
9218,Japanese
9218,Korean
9219,Mediterranean
9219,Greek
9219,Latin American
9220,Cuban
9220,Cafes
9221,Sushi Bars
9221,Japanese
9222,Korean
9223,Japanese
9223,Hot Pot
9224,Thai
9224,Salad
9224,Coffee & Tea
9225,Middle Eastern
9225,Vegetarian
9225,Mediterranean
9226,Japanese
9226,Tapas/Small Plates
9226,Hot Pot
9227,Diners
9227,American (Traditional)
9227,Breakfast & Brunch
9228,Seafood
9228,Japanese Curry
9229,Middle Eastern
9229,Greek
9229,Mediterranean
9230,Burgers
9230,Sandwiches
9231,Sushi Bars
9232,Pizza
9232,Italian
9233,Vegetarian
9233,American (New)
9233,Vegan
9234,Karaoke
9234,American (Traditional)
9234,Steakhouses
9235,Seafood
9236,Italian
9237,Asian Fusion
9237,Bars
9237,American (New)
9238,Japanese
9239,Ramen
9240,Japanese
9241,French
9242,Diners
9242,Burgers
9242,Breakfast & Brunch
9243,Bakeries
9243,Mexican
9243,Salvadoran
9244,Japanese
9245,Cafes
9245,Juice Bars & Smoothies
9246,Korean
9247,Japanese
9247,Sushi Bars
9248,Sandwiches
9248,American (New)
9248,Modern European
9249,American (New)
9249,Comfort Food
9249,Cocktail Bars
9250,Korean
9251,Breakfast & Brunch
9251,Comfort Food
9251,Sandwiches
9252,Mexican
9252,Latin American
9253,American (Traditional)
9253,Ice Cream & Frozen Yogurt
9253,Bars
9254,Tacos
9254,Cocktail Bars
9254,Desserts
9255,Mexican
9255,Gluten-Free
9255,Vegetarian
9256,Mexican
9256,Seafood
9256,Breakfast & Brunch
9257,American (Traditional)
9257,Gastropubs
9257,Cocktail Bars
9258,Vietnamese
9259,Mexican
9260,American (New)
9260,Breakfast & Brunch
9260,Bars
9261,Pizza
9261,Italian
9261,Bars
9262,Cocktail Bars
9262,American (Traditional)
9263,Mexican
9263,Desserts
9263,Soup
9264,Breakfast & Brunch
9264,American (New)
9264,Vegetarian
9265,Italian
9266,Mexican
9267,American (New)
9267,Breakfast & Brunch
9267,Gift Shops
9268,American (New)
9268,"Beer, Wine & Spirits"
9269,Burgers
9269,Diners
9270,Salad
9270,Burgers
9270,Sandwiches
9271,Gastropubs
9271,Southern
9271,Cajun/Creole
9272,Breweries
9272,American (Traditional)
9272,Sports Bars
9273,Pizza
9273,Sandwiches
9273,Cheesesteaks
9274,American (New)
9274,Breakfast & Brunch
9275,Mexican
9275,Vegetarian
9276,Modern European
9276,Salad
9276,Seafood
9277,Pizza
9277,Italian
9277,Gluten-Free
9278,American (Traditional)
9278,Mexican
9278,Breakfast & Brunch
9279,Bakeries
9279,Sandwiches
9280,Mediterranean
9280,Middle Eastern
9281,Mexican
9281,Bars
9282,Sushi Bars
9282,Ramen
9282,Cocktail Bars
9283,Cocktail Bars
9283,Gastropubs
9283,Tapas/Small Plates
9284,Pizza
9284,Breweries
9285,Mediterranean
9285,Modern European
9286,American (New)
9287,Seafood
9287,Lounges
9288,Bars
